"","Date_Time","Well1","Well2","Well3","Well4","Well5","Well6","Well7","Well8"
"45","2016-10-15",325.559965277778,NA,325.977361111111,325.31,325.556875,325.515034722222,324.941145833333,325.384694444444
"46","2016-10-16",325.559756944444,NA,325.976319444444,325.309895833333,325.570069444444,325.519965277778,324.94,325.383270833333
"47","2016-10-17",325.559965277778,NA,325.976527777778,325.31,325.559027777778,325.521006944444,324.94,325.38275
"48","2016-10-18",325.559618055556,325.48,325.975034722222,325.308888888889,325.569965277778,325.516701388889,324.939930555556,325.379
"49","2016-10-19",325.559787234043,325.476041666667,325.976816326531,325.309918367347,325.57,325.51706122449,324.94,325.381581967213
"50","2016-10-20",325.559928825623,325.477967479675,325.978658536585,325.309837398374,325.57,325.513455284553,324.94,325.381816326531
"51","2016-10-21",325.559895833333,325.482222222222,325.98,325.309930555556,325.573611111111,325.519236111111,324.94,325.385631944444
"52","2016-10-22",325.559826388889,325.485069444444,325.98,325.309826388889,325.574965277778,325.518055555556,324.94,325.386256944444
"53","2016-10-23",325.559722222222,325.479826388889,325.979618055556,325.307951388889,325.573020833333,325.516215277778,324.937708333333,325.385145833333
"54","2016-10-24",325.559479166667,325.479305555556,325.98,325.306585365854,325.57,325.51,324.93,325.383236111111
"55","2016-10-25",325.56,325.484618055556,325.981597222222,325.309895833333,325.574652777778,325.512083333333,324.936319444444,325.385319444444
"56","2016-10-26",325.561258741259,325.485555555556,325.985555555555,325.310694444444,325.577569444444,325.518784722222,324.941770833333,325.388409722222
"57","2016-10-27",325.56,325.487256944444,325.988611111111,325.302222222222,325.579444444444,325.517986111111,324.941388888889,325.389
"58","2016-10-28",325.56,325.4909375,325.99,325.302222222222,325.573402777778,325.52,324.94,325.389
"59","2016-10-29",325.56,325.488923611111,325.989513888889,325.309930555556,325.572465277778,325.519166666667,324.9375,325.387402777778
"60","2016-10-30",325.56,325.488368055556,325.99,325.294340277778,325.571180555556,325.514930555556,324.93,325.388652777778
"61","2016-10-31",325.56,325.497291666667,325.99,325.294444444444,325.58,325.515034722222,324.936493055556,325.389
"62","2016-11-01",325.56,325.490625,325.99,325.309965277778,325.58,325.519027777778,324.939652777778,325.389
"63","2016-11-02",325.56,325.490069444444,325.99,325.31,325.580104166667,325.517708333333,324.93375,325.389
"64","2016-11-03",325.56,325.488489795918,325.988204081633,325.308367346939,325.58,325.510326530612,324.93,325.386991803279
"65","2016-11-04",325.559930555556,325.488958333333,325.986736111111,325.307256944444,325.58,325.51,324.93,325.386881944444
"66","2016-11-05",325.56,325.489895833333,325.985833333333,325.308229166667,325.58,325.51,324.93,325.38775
"67","2016-11-06",325.56,325.489965277778,325.986111111111,325.309756944444,325.58,325.51,324.93,325.388861111111
"68","2016-11-07",325.56,325.49,325.987708333333,325.31,325.58,325.51,324.93,325.389
"69","2016-11-08",325.56,325.487430555556,325.980972222222,325.308645833333,325.58,325.51,324.93,325.387298611111
"70","2016-11-09",325.559930555556,325.488576388889,325.981805555556,325.308715277778,325.58,325.51,324.93,325.388444444444
"71","2016-11-10",325.559964285714,325.49,325.988847736625,325.307950819672,325.58,325.51,324.93,325.389
"72","2016-11-11",325.559930555556,325.485104166667,325.980173611111,325.303854166667,325.573402777778,325.51,324.93,325.384763888889
"73","2016-11-12",325.559791666667,325.487256944444,325.982951388889,325.301076388889,325.573402777778,325.51,324.93,325.386951388889
"74","2016-11-13",325.56,325.49,325.99,325.3071875,325.5803125,325.51,324.93,325.389
"75","2016-11-14",325.559861111111,325.49,325.989965277778,325.307083333333,325.58,325.51,324.93,325.389
"76","2016-11-15",325.559602888087,325.49,325.99,325.305559566787,325.58,325.51,324.93,325.389
"77","2016-11-16",325.559930555556,325.492743055556,325.99,325.3046875,325.581805555556,325.51,324.93,325.389
"78","2016-11-17",325.56,325.495625,325.99,325.309895833333,325.585486111111,325.510069444444,324.934791666667,325.389
"79","2016-11-18",325.56,325.484409722222,325.983993055556,325.308680555556,325.58,325.509895833333,324.939131944444,325.386465277778
"80","2016-11-19",325.559288256228,325.484901960784,325.981171875,325.3055078125,325.58,325.5060546875,324.9266796875,325.375588235294
"81","2016-11-20",325.559503546099,325.490042918455,325.99,325.307682403433,325.582060085837,325.509570815451,324.930300429185,325.375982758621
"82","2016-11-21",325.559791666667,325.490069444444,325.99,325.305694444444,325.580659722222,325.509131944444,324.936805555556,325.373270833333
"83","2016-11-22",325.559826388889,325.491354166667,325.989965277778,325.308888888889,325.583541666667,325.51,324.927291666667,325.389
"84","2016-11-23",325.559722222222,325.483368055556,325.981284722222,325.301875,325.58,325.502847222222,324.924375,325.381916666667
"85","2016-11-24",325.557118055556,325.484444444444,325.980277777778,325.3,325.58,325.500138888889,324.926111111111,325.388444444444
"86","2016-11-25",325.550868055556,325.480069444444,325.98,325.3,325.573402777778,325.5,324.93,325.370006944444
"87","2016-11-26",325.550178571429,325.482909836066,325.98,325.3,325.58,325.5,324.93,325.383344262295
"88","2016-11-27",325.552222222222,325.491111111111,325.984965277778,325.300034722222,325.582465277778,325.501180555556,324.93,325.389
"89","2016-11-28",325.558506944444,325.490208333333,325.989930555556,325.300104166667,325.581631944444,325.504375,324.93,325.389
"90","2016-11-29",325.555034722222,325.484340277778,325.982395833333,325.3,325.58,325.5,324.935416666667,325.387055555556
"91","2016-11-30",325.55,325.48,325.98,325.3,325.58,325.499861111111,324.94,325.379173611111
"92","2016-12-01",325.549895833333,325.478506944444,325.98,325.299930555556,325.578645833333,325.4925,324.935763888889,325.379
"93","2016-12-02",325.549409722222,325.471006944444,325.979583333333,325.298541666667,325.572847222222,325.49,324.930451388889,325.379
"94","2016-12-03",325.549375,325.471770833333,325.977361111111,325.295,325.559583333333,325.49,324.93,325.379
"95","2016-12-04",325.549930555556,325.474270833333,325.978090277778,325.299895833333,325.577673611111,325.49,324.938333333333,325.380736111111
"96","2016-12-05",325.5496875,325.478055555555,325.9790625,325.299826388889,325.571770833333,325.49,324.938368055556,325.379034722222
"97","2016-12-06",325.548007117438,325.470213523132,325.97153024911,325.298256227758,325.571174377224,325.489181494662,324.939857651246,325.379
"98","2016-12-07",325.541223776224,325.465629370629,325.97,325.291783216783,325.57,325.481888111888,324.937657342657,325.379
"99","2016-12-08",325.539965277778,325.46,325.97,325.29,325.57,325.48,324.93,325.378201388889
"100","2016-12-09",325.54,325.461736111111,325.97,325.29,325.57,325.479965277778,324.93,325.379
"101","2016-12-10",325.54,325.464583333333,325.97,325.29,325.57,325.48,324.931145833333,325.379
"102","2016-12-11",325.54,325.466666666667,325.97,325.290034722222,325.570104166667,325.48,324.939965277778,325.379
"103","2016-12-12",325.539929078014,325.460653061224,325.969469387755,325.29,325.568734693878,325.477714285714,324.93012244898,325.375516393443
"104","2016-12-13",325.538854166667,325.457569444444,325.963611111111,325.2896875,325.563645833333,325.471840277778,324.93,325.370493055556
"105","2016-12-14",325.533611111111,325.455868055556,325.962256944444,325.285416666667,325.561805555556,325.47,324.93,325.369034722222
"106","2016-12-15",325.53,325.453993055556,325.960486111111,325.280381944444,325.561493055556,325.47,324.93,325.369590277778
"107","2016-12-16",325.532847222222,325.461493055556,325.967222222222,325.288645833333,325.57,325.470034722222,324.93,325.378131944444
"108","2016-12-17",325.531319444444,325.452395833333,325.960277777778,325.283368055556,325.561319444444,325.468020833333,324.926909722222,325.370423611111
"109","2016-12-18",325.517569444444,325.443645833333,325.96,325.28,325.559444444444,325.46,324.92,325.369
"110","2016-12-19",325.528506944444,325.447222222222,325.959930555556,325.279930555556,325.56,325.46,324.92,325.369
"111","2016-12-20",325.528541666667,325.4490625,325.959965277778,325.279861111111,325.559895833333,325.459826388889,324.92,325.369
"112","2016-12-21",325.528125,325.447118055556,325.959305555556,325.279930555556,325.56,325.459861111111,324.92,325.369
"113","2016-12-22",325.521423611111,325.440625,325.950659722222,325.272847222222,325.554513888889,325.45125,324.9165625,325.369
"114","2016-12-23",325.5225,325.4478125,325.957638888889,325.273506944444,325.56,325.455555555556,324.92,325.369
"115","2016-12-24",325.521458333333,325.44,325.950381944444,325.270416666667,325.554131944444,325.451076388889,324.912916666667,325.368861111111
"116","2016-12-25",325.521423611111,325.444027777778,325.952361111111,325.271493055556,325.557222222222,325.451805555556,324.911666666667,325.369
"117","2016-12-26",325.5203125,325.434861111111,325.95,325.270833333333,325.550972222222,325.450729166667,324.914027777778,325.362055555556
"118","2016-12-27",325.519791666667,325.434826388889,325.95,325.269930555556,325.55,325.448923611111,324.91,325.360527777778
"119","2016-12-28",325.519791666667,325.436666666667,325.95,325.269895833333,325.55,325.448090277778,324.91,325.364138888889
"120","2016-12-29",325.517013888889,325.429895833333,325.949756944444,325.264201388889,325.549965277778,325.440104166667,324.905763888889,325.359
"121","2016-12-30",325.514444444444,325.435659722222,325.95,325.262534722222,325.55,325.440034722222,324.905520833333,325.360423611111
"122","2016-12-31",325.5146875,325.432048611111,325.944965277778,325.263576388889,325.5490625,325.439861111111,324.903854166667,325.359138888889
"123","2017-01-01",325.51,325.429826388889,325.942673611111,325.26,325.549166666667,325.438194444444,324.9,325.359
"124","2017-01-02",325.51,325.429097222222,325.94,325.26,325.5484375,325.431875,324.9,325.359
"125","2017-01-03",325.509756944444,325.420138888889,325.94,325.258888888889,325.54,325.43,324.899965277778,325.358479166667
"126","2017-01-04",325.508715277778,325.422256944444,325.94,325.254444444444,325.541006944444,325.429409722222,324.9,325.357819444444
"127","2017-01-05",325.504236111111,325.419930555556,325.94,325.250798611111,325.54,325.424236111111,324.9,325.355041666667
"128","2017-01-06",325.500243055556,325.418888888889,325.94,325.25,325.54,325.42,324.898506944444,325.349
"129","2017-01-07",325.499861111111,325.411423611111,325.933611111111,325.249930555556,325.539652777778,325.416666666667,324.894583333333,325.349
"130","2017-01-08",325.499861111111,325.415555555555,325.934618055556,325.25,325.54,325.4121875,324.890486111111,325.350527777778
"131","2017-01-09",325.499895833333,325.417326388889,325.936180555556,325.25,325.54,325.413194444444,324.893333333333,325.351986111111
"132","2017-01-10",325.499930555556,325.416180555556,325.935347222222,325.249791666667,325.5378125,325.416979166667,324.896319444444,325.354659722222
"133","2017-01-11",325.499930555556,325.414826388889,325.9328125,325.25,325.538923611111,325.411909722222,324.891597222222,325.352194444444
"134","2017-01-12",325.494097222222,325.404236111111,325.93,325.244930555556,325.530069444444,325.409270833333,324.89,325.349
"135","2017-01-13",325.49,325.400416666667,325.93,325.24,325.53,325.400416666667,324.89,325.349
"136","2017-01-14",325.49,325.400381944444,325.928506944444,325.24,325.53,325.4,324.884965277778,325.349
"137","2017-01-15",325.49,325.402430555556,325.929340277778,325.24,325.530763888889,325.4,324.882152777778,325.349
"138","2017-01-16",325.495625,325.409444444444,325.931145833333,325.245625,325.5365625,325.407881944444,324.892708333333,325.354208333333
"139","2017-01-17",325.496354166667,325.405833333333,325.93,325.247222222222,325.533333333333,325.411770833333,324.89,325.349
"140","2017-01-18",325.490173611111,325.404548611111,325.93,325.240173611111,325.53,325.407465277778,324.89,325.349
"141","2017-01-19",325.49,325.4084375,325.929930555556,325.24,325.53,325.401041666667,324.89,325.349
"142","2017-01-20",325.489965277778,325.405972222222,325.928576388889,325.24,325.53,325.4,324.89,325.349
"143","2017-01-21",325.489131944444,325.400902777778,325.922638888889,325.239965277778,325.53,325.4,324.889791666667,325.349
"144","2017-01-22",325.486215277778,325.399548611111,325.92,325.239305555556,325.529722222222,325.398368055556,324.887152777778,325.345388888889
"145","2017-01-23",325.480381944444,325.400034722222,325.92,325.231875,325.529861111111,325.391493055556,324.88,325.343479166667
"146","2017-01-24",325.480069444444,325.401354166667,325.920243055555,325.231180555556,325.53,325.391215277778,324.88,325.349
"147","2017-01-25",325.48,325.394305555556,325.92,325.230243055556,325.524409722222,325.392048611111,324.88,325.3399375
"148","2017-01-26",325.479618055556,325.386909722222,325.92,325.229930555556,325.520625,325.388368055556,324.88,325.339
"149","2017-01-27",325.478159722222,325.392986111111,325.919930555556,325.229444444444,325.521909722222,325.3825,324.88,325.339
"150","2017-01-28",325.475694444444,325.393576388889,325.919618055556,325.229166666667,325.521944444444,325.380173611111,324.88,325.339
"151","2017-01-29",325.470381944444,325.391388888889,325.915659722222,325.2265625,325.520104166667,325.38,324.878854166667,325.339
"152","2017-01-30",325.470868055556,325.3934375,325.916354166667,325.224479166667,325.520208333333,325.38,324.876527777778,325.339
"153","2017-01-31",325.470111524164,325.391691542289,325.913432835821,325.222388059701,325.520049751244,325.38,324.878656716418,325.339
"154","2017-02-01",325.47,325.39,325.910729166667,325.2209375,325.52,325.38,324.876875,325.339
"155","2017-02-02",325.469895833333,325.388923611111,325.910034722222,325.22,325.52,325.378263888889,324.87,325.339
"156","2017-02-03",325.469826388889,325.388263888889,325.91,325.22,325.52,325.3765625,324.87,325.339
"157","2017-02-04",325.471006944444,325.39625,325.917569444444,325.221736111111,325.525902777778,325.380416666667,324.872395833333,325.339034722222
"158","2017-02-05",325.473368055556,325.391805555556,325.917986111111,325.227222222222,325.523819444444,325.38125,324.879965277778,325.339
"159","2017-02-06",325.479430604982,325.399265306122,325.92,325.23,325.53,325.389673469388,324.88,325.343139344262
"160","2017-02-07",325.479965277778,325.395277777778,325.92,325.23,325.528854166667,325.39,324.88,325.343513888889
"161","2017-02-08",325.4784375,325.391111111111,325.915902777778,325.2296875,325.525069444444,325.387361111111,324.88,325.339
"162","2017-02-09",325.471736111111,325.391979166667,325.913854166667,325.223402777778,325.5221875,325.380555555556,324.874201388889,325.339
"163","2017-02-10",325.479861111111,325.4,325.92,325.23,325.53,325.389965277778,324.88,325.348097222222
"164","2017-02-11",325.479930555556,325.397916666667,325.92,325.23,325.53,325.39,324.88,325.348791666667
"165","2017-02-12",325.477256944444,325.386145833333,325.911458333333,325.229652777778,325.5215625,325.387083333333,324.879861111111,325.339138888889
"166","2017-02-13",325.479479166667,325.3928125,325.916527777778,325.23,325.526875,325.389548611111,324.88,325.3411875
"167","2017-02-14",325.48,325.3978125,325.92,325.230034722222,325.53,325.390138888889,324.88,325.348965277778
"168","2017-02-15",325.48,325.395069444444,325.92,325.231180555556,325.53,325.391770833333,324.88,325.349
"169","2017-02-16",325.482847222222,325.4,325.92,325.239236111111,325.53,325.399965277778,324.88,325.349
"170","2017-02-17",325.488958333333,325.4,325.92,325.239965277778,325.530034722222,325.400034722222,324.88,325.349
"171","2017-02-18",325.489375,325.399965277778,325.92,325.239895833333,325.53,325.400069444444,324.88,325.349
"172","2017-02-19",325.489791666667,325.4,325.92,325.24,325.530069444444,325.400555555556,324.88,325.349
"173","2017-02-20",325.492291666667,325.40125,325.922118055556,325.242118055556,325.534097222222,325.408715277778,324.887291666667,325.35025
"174","2017-02-21",325.489965277778,325.4,325.92,325.241423611111,325.5309375,325.409166666667,324.892361111111,325.349
"175","2017-02-22",325.491076388889,325.4028125,325.920798611111,325.25,325.539513888889,325.410104166667,324.901527777778,325.349
"176","2017-02-23",325.498645833333,325.405659722222,325.925034722222,325.25,325.539826388889,325.413402777778,324.908645833333,325.352993055556
"177","2017-02-24",325.5,325.40187755102,325.924816326531,325.25,325.538693877551,325.415551020408,324.900408163265,325.351326530612
"178","2017-02-25",325.499652777778,325.402291666667,325.924791666667,325.25,325.537291666667,325.41,324.906458333333,325.349868055556
"179","2017-02-26",325.5,325.408194444444,325.93,325.25,325.54,325.412048611111,324.903194444444,325.321118055556
"180","2017-02-27",325.5,325.407604166667,325.929965277778,325.25,325.54,325.413333333333,324.9,325.310805555556
"181","2017-02-28",325.499965277778,325.41,325.93,325.25,325.54,325.42,324.9,325.333305555556
"182","2017-03-01",325.5,325.401428571429,325.929959183673,325.25,325.54,325.418530612245,324.9,325.345734693878
"183","2017-03-02",325.5,325.400173611111,325.929965277778,325.25,325.54,325.410381944444,324.9,325.350840277778
"184","2017-03-03",325.5,325.403819444444,325.929618055556,325.25,325.540104166667,325.411909722222,324.9,325.357784722222
"185","2017-03-04",325.5,325.41,325.93,325.25,325.540729166667,325.42,324.896944444444,325.359
"186","2017-03-05",325.502916666667,325.4121875,325.930173611111,325.253263888889,325.546423611111,325.4203125,324.9,325.359
"187","2017-03-06",325.509965277778,325.4184375,325.936458333333,325.260104166667,325.55,325.429027777778,324.900902777778,325.361604166667
"188","2017-03-07",325.51,325.409375,325.930520833333,325.26,325.545069444444,325.429930555556,324.900520833333,325.359
"189","2017-03-08",325.51,325.413020833333,325.932534722222,325.26,325.55,325.43,324.906041666667,325.360388888889
"190","2017-03-09",325.51,325.416597222222,325.936597222222,325.26,325.55,325.43,324.91,325.364451388889
"191","2017-03-10",325.51,325.411493055556,325.931770833333,325.26,325.548541666667,325.426006944444,324.902638888889,325.359
"192","2017-03-11",325.51,325.411458333333,325.931979166667,325.26,325.55,325.429236111111,324.902361111111,325.359069444444
"193","2017-03-12",325.51,325.416014492754,325.936304347826,325.26,325.55,325.43,324.9,325.359326086957
"194","2017-03-13",325.51,325.414305555556,325.937638888889,325.26,325.55,325.43,324.9,325.359
"195","2017-03-14",325.51,325.4121875,325.935625,325.26,325.55,325.43,324.9,325.359
"196","2017-03-15",325.51,325.413090277778,325.934305555556,325.26,325.55,325.43,324.9,325.359
"197","2017-03-16",325.51,325.42,325.94,325.26,325.55,325.430034722222,324.9,325.359243055556
"198","2017-03-17",325.51,325.414791666667,325.934895833333,325.26,325.55,325.430451388889,324.9,325.359763888889
"199","2017-03-18",325.51,325.412708333333,325.932361111111,325.26,325.55,325.43,324.9,325.359
"200","2017-03-19",325.510763888889,325.420833333333,325.939305555556,325.261319444444,325.550208333333,325.435034722222,324.901701388889,325.361465277778
"201","2017-03-20",325.514722222222,325.42,325.939965277778,325.264722222222,325.55,325.44,324.901458333333,325.364208333333
"202","2017-03-21",325.519201388889,325.419375,325.939236111111,325.268888888889,325.55,325.44,324.907986111111,325.359208333333
"203","2017-03-22",325.519826388889,325.419826388889,325.939791666667,325.269548611111,325.550138888889,325.44,324.91,325.361048611111
"204","2017-03-23",325.52,325.425243055556,325.94,325.27,325.556041666667,325.440069444444,324.91,325.369
"205","2017-03-24",325.5203125,325.423819444444,325.940277777778,325.27,325.555972222222,325.4425,324.910625,325.368340277778
"206","2017-03-25",325.537881944444,325.435972222222,325.949131944444,325.279027777778,325.563090277778,325.4646875,324.911875,325.3705625
"207","2017-03-26",325.535277777778,325.437777777778,325.95,325.28,325.56,325.47,324.91,325.369
"208","2017-03-27",325.539965277778,325.439861111111,325.95,325.28,325.564236111111,325.47,324.91,325.369
"209","2017-03-28",325.5396875,325.440034722222,325.95,325.28,325.5665625,325.47,324.91,325.369069444444
"210","2017-03-29",325.834375,325.6921875,326.186423611111,325.571840277778,325.777916666667,325.811944444444,325.233680555556,325.664798611111
"211","2017-03-30",325.887604166667,325.836805555556,326.239826388889,325.648645833333,325.867638888889,325.9253125,325.2703125,325.746256944444
"212","2017-03-31",325.792916666667,325.755625,326.162847222222,325.555277777778,325.785868055556,325.830729166667,325.174652777778,325.610770833333
"213","2017-04-01",325.764965277778,325.741527777778,326.142604166667,325.528298611111,325.7625,325.810555555556,325.152256944444,325.575944444444
"214","2017-04-02",325.76,325.756736111111,326.143402777778,325.522395833333,325.76,325.81,325.15,325.570875
"215","2017-04-03",325.860347222222,325.854965277778,326.228819444444,325.620798611111,325.832256944444,325.914826388889,325.246527777778,325.690840277778
"216","2017-04-04",325.811319444444,325.834618055556,326.186354166667,325.577222222222,325.779826388889,325.879236111111,325.185243055556,325.6318125
"217","2017-04-05",326.0228125,326.190208333333,326.463784722222,325.749409722222,326.076180555556,326.142534722222,325.385173611111,326.00775
"218","2017-04-06",325.861944444444,325.957951388889,326.245381944444,325.6121875,325.807534722222,325.9709375,325.216770833333,325.695041666667
"219","2017-04-07",325.824911032028,325.913893442623,326.213606557377,325.585737704918,325.811721311475,325.931229508197,325.184344262295,325.632975409836
"220","2017-04-08",325.809583333333,325.907534722222,326.204965277778,325.575659722222,325.800104166667,325.921041666667,325.173125,325.615597222222
"221","2017-04-09",325.797152777778,325.895138888889,326.189861111111,325.560763888889,325.788263888889,325.909583333333,325.158611111111,325.597819444444
"222","2017-04-10",325.780694444444,325.873784722222,326.173819444444,325.544479166667,325.774340277778,325.892604166667,325.144618055556,325.580076388889
"223","2017-04-11",325.77,325.868368055556,326.168923611111,325.530347222222,325.769375,325.88,325.130868055556,325.569
"224","2017-04-12",325.761041666667,325.872152777778,326.163298611111,325.53,325.762361111111,325.877708333333,325.13,325.5686875
"225","2017-04-13",325.756875,325.861631944444,326.16,325.521458333333,325.76,325.873090277778,325.057881944444,325.556256944444
"226","2017-04-14",325.764270833333,325.859305555556,326.16,325.520381944444,325.76,325.877951388889,325.074340277778,325.56775
"227","2017-04-15",325.759618055556,325.855798611111,326.155277777778,325.516423611111,325.755625,325.868645833333,325.068645833333,325.559104166667
"228","2017-04-16",325.75,325.840901639344,326.146775510204,325.509306122449,325.749551020408,325.858081632653,325.06,325.549737704918
"229","2017-04-17",325.745978647687,325.841387755102,326.144285714286,325.504367346939,325.747469387755,325.854,325.056081632653,325.549
"230","2017-04-18",325.74,325.84,326.14,325.5,325.74,325.85,325.05,325.547519855596
"231","2017-04-19",325.679027777778,325.837604166667,326.139930555556,325.499131944444,325.74,325.767881944444,325.048958333333,325.539
"232","2017-04-20",325.736388888889,325.776493055556,326.136076388889,325.493784722222,325.739513888889,325.833298611111,325.045277777778,325.453236111111
"233","2017-04-21",325.73,325.850662020906,326.1303125,325.49,325.730659722222,325.83,325.04,325.489347222222
"234","2017-04-22",325.725694444444,325.843090277778,326.13,325.485347222222,325.73,325.820625,325.028819444444,325.477819444444
"235","2017-04-23",325.72,325.841145833333,326.1271875,325.48,325.73,325.819965277778,325.03,325.488583333333
"236","2017-04-24",325.72,325.844826388889,326.13,325.48,325.73,325.819444444444,325.021527777778,325.489
"237","2017-04-25",325.719097222222,325.838715277778,326.125972222222,325.478784722222,325.727256944444,325.810034722222,325.026597222222,325.473895833333
"238","2017-04-26",325.71,325.828888888889,326.12,325.47,325.72,325.801631944444,325.02,325.479
"239","2017-04-27",325.709965277778,325.8203125,326.1190625,325.47,325.719930555556,325.8,325.033576388889,325.470076388889
"240","2017-04-28",325.708333333333,325.819652777778,326.1175,325.469270833333,325.717743055556,325.7984375,325.077708333333,325.472194444444
"241","2017-04-29",325.704166666667,325.811875,326.114236111111,325.464131944444,325.713333333333,325.793541666667,325.073958333333,325.471604166667
"242","2017-04-30",325.720520833333,325.831388888889,326.129965277778,325.479652777778,325.728159722222,325.808472222222,325.092743055556,325.487472222222
"243","2017-05-01",325.740034722222,325.844131944444,326.146180555556,325.497847222222,325.743055555556,325.8234375,325.113888888889,325.503513888889
"244","2017-05-02",325.73,325.8375,326.14,325.49,325.732152777778,325.81375,325.071076388889,325.492576388889
"245","2017-05-03",325.729965277778,325.839583333333,326.139166666667,325.489895833333,325.730104166667,325.810069444444,325.038923611111,325.477888888889
"246","2017-05-04",325.722118055556,325.840798611111,326.138333333333,325.482326388889,325.73,325.81,325.024166666667,325.489
"247","2017-05-05",325.72,325.844583333333,326.135833333333,325.48,325.73,325.81,325.037673611111,325.483409722222
"248","2017-05-06",325.71875,325.849861111111,326.132638888889,325.479930555556,325.73,325.807604166667,325.031458333333,325.471777777778
"249","2017-05-07",325.71,325.840902777778,326.13,325.4734375,325.727222222222,325.8,325.021805555556,325.456951388889
"250","2017-05-08",325.709305555556,325.84,326.128888888889,325.469965277778,325.72,325.796979166667,325.0234375,325.479
"251","2017-05-09",325.706666666667,325.835798611111,326.124375,325.467916666667,325.72,325.794201388889,325.03,325.476291666667
"252","2017-05-10",325.7025,325.832708333333,326.121458333333,325.463333333333,325.72,325.797708333333,325.028541666667,325.472402777778
"253","2017-05-11",325.703055555556,325.830381944444,326.122743055556,325.463263888889,325.718923611111,325.793125,325.025034722222,325.471708333333
"254","2017-05-12",325.698993055556,325.823333333333,326.12,325.46,325.713368055556,325.789201388889,325.02,325.468340277778
"255","2017-05-13",325.694583333333,325.818993055556,326.117118055556,325.457951388889,325.71,325.786215277778,325.017951388889,325.465805555556
"256","2017-05-14",325.6896875,325.808819444444,326.110694444444,325.453680555556,325.707951388889,325.779340277778,325.011770833333,325.458722222222
"257","2017-05-15",325.685590277778,325.797569444444,326.107118055556,325.448020833333,325.699826388889,325.774409722222,325.007673611111,325.455284722222
"258","2017-05-16",325.674791666667,325.790902777778,326.102881944444,325.444305555556,325.697395833333,325.768819444444,324.997743055556,325.450076388889
"259","2017-05-17",325.688916083916,325.786411149826,326.10181184669,325.442891986063,325.695714285714,325.767595818815,325.003101045296,325.447397212544
"260","2017-05-18",325.675555555556,325.759375,326.091875,325.432256944444,325.69,325.754201388889,324.971133603239,325.439
"261","2017-05-19",325.70323943662,325.775704225352,326.11573943662,325.414647887324,325.703802816901,325.777992957746,325.065352112676,325.459070422535
"262","2017-05-20",325.7021875,325.762951388889,326.112673611111,325.456840277778,325.709756944444,325.784895833333,325.061597222222,325.463444444444
"263","2017-05-21",325.684444444444,325.7590625,326.097118055556,325.438368055556,325.690590277778,325.765555555556,325.041770833333,325.445423611111
"264","2017-05-22",325.681805555556,325.757743055556,326.095798611111,325.445729166667,325.69,325.761875,325.042118055556,325.442402777778
"265","2017-05-23",325.681423611111,325.765381944444,326.0959375,325.445798611111,325.69,325.762881944444,325.042013888889,325.442368055556
"266","2017-05-24",325.677847222222,325.747916666667,326.076388888889,325.443159722222,325.6828125,325.757638888889,325.016388888889,325.43775
"267","2017-05-25",325.67,325.709097222222,326.066527777778,325.445381944444,325.69,325.751006944444,324.973229166667,325.434520833333
"268","2017-05-26",325.669305555556,325.671493055556,326.060416666667,325.4096875,325.686701388889,325.746875,324.971041666667,325.429034722222
"269","2017-05-27",325.673506944444,325.651909722222,326.064826388889,325.439479166667,325.688923611111,325.750625,324.977743055556,325.432680555556
"270","2017-05-28",325.667222222222,325.633263888889,326.057083333333,325.449131944444,325.686145833333,325.745277777778,324.968298611111,325.426118055556
"271","2017-05-29",325.658472222222,325.666354166667,326.048159722222,325.440277777778,325.677361111111,325.730416666667,324.958472222222,325.416951388889
"272","2017-05-30",325.654131944444,325.690659722222,326.046909722222,325.444930555556,325.672118055556,325.727951388889,324.950972222222,325.415215277778
"273","2017-05-31",325.6534375,325.705104166667,326.046215277778,325.443402777778,325.672013888889,325.728888888889,324.954409722222,325.415458333333
"274","2017-06-01",325.655659722222,325.700868055556,326.047638888889,325.445625,325.656180555556,325.722256944444,324.951840277778,325.416638888889
"275","2017-06-02",325.648133802817,325.704647887324,326.037887323944,325.437711267606,325.667077464789,325.720985915493,324.947394366197,325.406464788732
"276","2017-06-03",325.646914893617,325.702163120567,326.038439716312,325.435354609929,325.663736654804,325.718120567376,324.94,325.406872340426
"277","2017-06-04",325.644513888889,325.699201388889,326.037291666667,325.432986111111,325.663298611111,325.716111111111,324.94,325.405354166667
"278","2017-06-05",325.64,325.691840277778,326.033854166667,325.428125,325.657847222222,325.709722222222,324.937534722222,325.401361111111
"279","2017-06-06",325.637152777778,325.681388888889,326.027013888889,325.424722222222,325.654652777778,325.7053125,324.928055555556,325.395388888889
"280","2017-06-07",325.632638888889,325.673263888889,326.024513888889,325.417743055556,325.6478125,325.697395833333,324.920902777778,325.391986111111
"281","2017-06-08",325.629444444444,325.669375,326.021805555556,325.415902777778,325.646458333333,325.695833333333,324.91875,325.389555555556
"282","2017-06-09",325.627361111111,325.665243055556,326.018541666667,325.412881944444,325.644895833333,325.6921875,324.916701388889,325.386326388889
"283","2017-06-10",325.625763888889,325.660416666667,326.016770833333,325.408298611111,325.642847222222,325.687118055556,324.913576388889,325.383513888889
"284","2017-06-11",325.621319444444,325.652569444444,326.013402777778,325.405763888889,325.637916666667,325.683020833333,324.907847222222,325.380631944444
